case_id,incident_time,month,hour,season,sea_area_type,vessel_type,tonnage,leeway_key,incident_lat,incident_lon,elapsed_hours,wind_speed_mps,wind_direction_deg,tidal_current_amplitude_kt,l1_pred_lat,l1_pred_lon,synthetic_found_lat,synthetic_found_lon,delta_lat,delta_lon,l1_error_km,is_synthetic,synthetic_method
L3_SYN_0952,2022-06-19 08:46:00,6,8,여름,연안,예부선,4.0,기타,34.74056,126.27028,2.97,2.3,250.0,1.6,34.78481,126.32621,34.78042,126.31592,-0.004387,-0.010294,1.058,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0953,2020-06-15 10:30:00,6,10,여름,연안,어선,4.0,소형어선,34.75889,126.22611,1.88,11.3,242.0,1.6,34.74794,126.21281,34.75144,126.21302,0.003497,0.000212,0.389,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0954,2022-11-29 17:00:00,11,17,겨울,연안,어선,4.0,소형어선,34.76639,126.12861,2.32,5.7,337.0,1.6,34.72559,126.09735,34.72915,126.11286,0.003554,0.015509,1.468,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0955,2019-01-17 11:19:00,1,11,겨울,연안,어선,4.0,소형어선,34.33333,126.11667,3.14,3.9,334.0,1.6,34.31658,126.11694,34.31887,126.13091,0.002291,0.013969,1.305,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0956,2020-10-11 06:55:00,10,6,여름,연안,어선,4.0,소형어선,34.13722,126.1875,2.0,6.4,222.0,1.6,34.18387,126.23983,34.17693,126.24531,-0.006938,0.005482,0.92,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0957,2022-07-04 06:50:00,7,6,여름,연안,어선,4.0,소형어선,34.3575,126.04806,1.93,9.3,192.0,1.6,34.34393,126.01601,34.33736,126.01426,-0.006569,-0.001742,0.746,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0958,2019-08-01 21:39:00,8,21,여름,연안,어선,4.0,소형어선,35.01667,126.0,4.73,4.2,196.0,1.6,34.97276,125.92131,34.98054,125.90967,0.007775,-0.011641,1.366,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0959,2019-10-17 08:09:00,10,8,여름,연안,모터보트,4.0,레저보트,34.78333,126.3,1.98,9.1,227.0,1.6,34.77362,126.29764,34.78032,126.2934,0.006695,-0.00424,0.838,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0960,2022-12-27 08:59:00,12,8,겨울,외해,예부선,4.0,기타,34.485,125.4325,2.68,12.5,286.0,0.9,34.46539,125.43818,34.44954,125.4398,-0.015852,0.001619,1.766,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0961,2017-06-13 15:39:00,6,15,여름,연안,모터보트,4.0,레저보트,34.33417,126.1675,2.73,5.7,221.0,1.6,34.39134,126.22614,34.38716,126.23834,-0.004176,0.012201,1.211,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0962,2022-09-22 12:51:00,9,12,여름,외해,화물선,4.0,기타,34.05028,125.98333,1.95,2.3,256.0,0.9,34.04561,125.97912,34.04864,125.97458,0.003034,-0.004546,0.537,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0963,2019-06-06 11:15:00,6,11,여름,연안,예부선,4.0,기타,34.79833,126.3425,3.44,3.9,230.0,1.6,34.7951,126.34449,34.79579,126.3382,0.000697,-0.006291,0.579,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0964,2019-09-08 14:55:00,9,14,여름,외해,어선,4.0,소형어선,34.86944,125.38222,3.28,9.0,199.0,0.9,34.86992,125.34762,34.87225,125.33342,0.002334,-0.0142,1.319,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0965,2024-08-25 08:59:00,8,8,여름,연안,모터보트,4.0,레저보트,35.00667,126.29056,1.66,7.2,244.0,1.6,34.99635,126.2803,34.99539,126.27987,-0.00096,-0.00043,0.114,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0966,2022-04-06 11:33:00,4,11,여름,외해,기타,4.0,기타,34.81306,125.77528,1.1,3.7,222.0,0.9,34.80574,125.76397,34.80897,125.76351,0.003232,-0.000455,0.361,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0967,2024-09-23 12:35:00,9,12,여름,연안,어선,4.0,소형어선,34.30444,126.15806,1.57,2.0,168.0,1.6,34.28844,126.13366,34.29826,126.14137,0.009822,0.007713,1.3,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0968,2022-03-31 18:08:00,3,18,겨울,외해,어선,4.0,소형어선,34.72,125.93194,1.03,4.3,296.0,0.9,34.71946,125.93894,34.72397,125.93822,0.004513,-0.000722,0.505,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0969,2021-04-25 10:06:00,4,10,여름,연안,어선,4.0,소형어선,34.79306,126.34417,1.31,6.7,227.0,1.6,34.78023,126.32625,34.77524,126.31853,-0.004983,-0.007721,0.895,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0970,2019-07-12 03:07:00,7,3,여름,연안,어선,4.0,소형어선,35.05,126.0,1.86,4.3,225.0,1.6,35.0511,126.00503,35.05184,126.00378,0.000742,-0.001243,0.14,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0971,2021-10-31 11:20:00,10,11,여름,연안,어선,4.0,소형어선,35.00194,126.28417,1.11,1.7,206.0,1.6,34.99306,126.27157,34.98585,126.26934,-0.007213,-0.002229,0.826,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0972,2022-06-21 16:12:00,6,16,여름,외해,화물선,4.0,기타,34.69417,125.55889,2.01,5.0,211.0,0.9,34.68165,125.53665,34.68424,125.5297,0.002592,-0.00695,0.696,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0973,2011-10-06 14:05:00,10,14,여름,연안,어선,4.0,소형어선,34.75222,126.31333,3.34,4.3,259.0,1.6,34.79044,126.37739,34.79216,126.38003,0.001714,0.002642,0.307,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0974,2022-11-10 09:11:00,11,9,겨울,연안,기타,4.0,기타,35.02167,126.08194,2.1,2.9,322.0,1.6,34.98195,126.04105,34.9784,126.04529,-0.003545,0.004246,0.551,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0975,2013-04-02 03:00:00,4,3,여름,연안,어선,4.0,소형어선,34.25139,126.18972,4.47,4.6,288.0,1.6,34.25821,126.22993,34.26442,126.221,0.006208,-0.008929,1.071,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0976,2020-11-30 13:42:00,11,13,겨울,외해,어선,4.0,소형어선,34.7075,125.79028,1.53,6.1,329.0,0.9,34.68467,125.77493,34.68047,125.78,-0.004199,0.005064,0.656,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0977,2021-09-21 16:14:00,9,16,여름,연안,모터보트,4.0,레저보트,35.00222,126.08694,2.03,2.3,259.0,1.6,34.9868,126.07635,34.99398,126.07295,0.00718,-0.003392,0.855,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0978,2011-05-13 15:19:00,5,15,여름,연안,어선,4.0,소형어선,34.4,126.93333,0.65,9.7,186.0,1.6,34.3993,126.92598,34.39365,126.93065,-0.005658,0.004671,0.76,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0979,2022-08-29 18:27:00,8,18,여름,연안,예부선,4.0,기타,34.76056,126.32556,2.53,2.3,241.0,1.6,34.72763,126.28968,34.73339,126.27803,0.005764,-0.011651,1.24,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0980,2024-04-04 10:22:00,4,10,여름,연안,모터보트,4.0,레저보트,34.78389,126.38639,1.55,2.5,290.0,1.6,34.77607,126.38643,34.77941,126.38524,0.003344,-0.00119,0.387,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0981,2022-10-14 14:49:00,10,14,여름,연안,어선,4.0,소형어선,34.35556,126.11222,3.35,4.6,241.0,1.6,34.30966,126.06894,34.30904,126.05856,-0.000618,-0.010377,0.953,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0982,2011-05-07 12:25:00,5,12,여름,연안,어선,4.0,소형어선,34.7725,126.35222,3.21,2.7,248.0,1.6,34.74705,126.32201,34.74394,126.32156,-0.003112,-0.000451,0.348,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0983,2022-10-28 07:23:00,10,7,여름,연안,어선,4.0,소형어선,34.70278,126.23556,1.23,3.2,219.0,1.6,34.69979,126.23006,34.69954,126.22982,-0.000245,-0.000241,0.035,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0984,2016-10-09 03:12:00,10,3,여름,연안,낚시어선,4.0,소형어선,34.77278,126.39278,1.42,4.3,240.0,1.6,34.76526,126.38461,34.76059,126.39131,-0.004666,0.006695,0.801,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0985,2024-01-12 04:08:00,1,4,겨울,외해,낚시어선,4.0,소형어선,34.24639,125.77139,3.18,7.8,355.0,0.9,34.24425,125.79123,34.24844,125.80799,0.004195,0.016765,1.607,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0986,2021-11-09 12:08:00,11,12,겨울,연안,어선,4.0,소형어선,34.74917,126.36778,1.05,4.2,347.0,1.6,34.75708,126.38292,34.75887,126.38609,0.001793,0.003168,0.351,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0987,2024-07-05 22:19:00,7,22,여름,연안,화물선,4.0,기타,34.74083,126.34417,1.97,6.0,217.0,1.6,34.74776,126.34803,34.74731,126.35409,-0.00045,0.006062,0.555,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0988,2019-09-17 08:20:00,9,8,여름,외해,어선,4.0,소형어선,34.68444,125.43944,2.72,3.7,269.0,0.9,34.66835,125.42756,34.6638,125.42102,-0.004546,-0.006549,0.782,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0989,2022-01-07 14:15:00,1,14,겨울,외해,어선,4.0,소형어선,34.79639,125.12444,1.36,3.0,304.0,0.9,34.78584,125.1163,34.78342,125.11295,-0.002421,-0.003354,0.407,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0990,2022-09-07 05:59:00,9,5,여름,연안,어선,4.0,소형어선,34.77583,126.37944,2.36,5.6,210.0,1.6,34.81519,126.41803,34.81338,126.40983,-0.001811,-0.008199,0.774,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0991,2022-06-23 17:08:00,6,17,여름,연안,화물선,4.0,기타,34.29806,126.22556,1.84,4.2,234.0,1.6,34.32933,126.26224,34.32444,126.2604,-0.004881,-0.001845,0.568,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0992,2019-04-28 12:43:00,4,12,여름,연안,모터보트,4.0,레저보트,35.04167,126.32139,1.63,13.1,233.0,1.6,35.06912,126.37534,35.08104,126.36959,0.011918,-0.005756,1.423,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0993,2019-10-24 14:16:00,10,14,여름,외해,어선,4.0,소형어선,34.19,125.24583,2.77,7.6,226.0,0.9,34.22205,125.29071,34.21872,125.28798,-0.003334,-0.002724,0.447,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0994,2024-08-03 10:06:00,8,10,여름,연안,여객선,4.0,기타,34.82139,126.37306,6.43,6.9,249.0,1.6,34.77403,126.32082,34.76205,126.31187,-0.011981,-0.008945,1.56,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0995,2024-09-20 08:48:00,9,8,여름,연안,어선,4.0,소형어선,34.36778,126.20944,4.5,8.0,217.0,1.6,34.34536,126.15655,34.34613,126.14566,0.000768,-0.010887,1.001,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0996,2022-09-07 13:13:00,9,13,여름,외해,어선,4.0,소형어선,34.42167,125.88,2.19,5.4,179.0,0.9,34.43208,125.8803,34.43813,125.87393,0.006051,-0.006366,0.889,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0997,2018-07-02 12:08:00,7,12,여름,연안,예부선,4.0,기타,34.76778,126.36778,4.24,3.9,287.0,1.6,34.74899,126.36555,34.752,126.35096,0.003003,-0.01459,1.371,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0998,2011-08-04 13:00:00,8,13,여름,연안,모터보트,4.0,레저보트,35.35417,126.25,8.0,5.0,204.0,1.6,35.38031,126.27453,35.39815,126.22722,0.017839,-0.047311,4.719,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_0999,2016-09-29 09:42:00,9,9,여름,외해,예부선,4.0,기타,34.78528,125.42694,3.23,4.8,258.0,0.9,34.81263,125.46644,34.8039,125.45484,-0.008735,-0.011604,1.435,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1000,2020-05-05 13:09:00,5,13,여름,연안,모터보트,4.0,레저보트,34.87389,126.38778,1.62,5.0,266.0,1.6,34.86743,126.3876,34.8664,126.38221,-0.001036,-0.005391,0.504,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1001,2020-08-10 09:43:00,8,9,여름,연안,여객선,4.0,기타,35.07139,126.02917,2.39,8.4,218.0,1.6,35.05814,126.00824,35.06309,126.00004,0.004943,-0.008199,0.925,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1002,2024-04-17 18:23:00,4,18,여름,연안,예부선,4.0,기타,35.32167,126.03167,1.98,3.5,191.0,1.6,35.33177,126.03904,35.3414,126.03266,0.009632,-0.006374,1.215,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1003,2015-01-11 15:20:00,1,15,겨울,외해,유조선,4.0,기타,34.93333,125.1,1.31,1.8,291.0,0.9,34.94239,125.11325,34.94051,125.1214,-0.00188,0.008152,0.771,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1004,2022-11-17 00:37:00,11,0,겨울,연안,어선,4.0,소형어선,34.81806,126.26806,2.56,8.4,336.0,1.6,34.77395,126.25107,34.76901,126.26458,-0.004933,0.01351,1.347,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1005,2019-03-01 13:44:00,3,13,겨울,연안,모터보트,4.0,레저보트,34.80472,126.26972,1.77,5.6,324.0,1.6,34.78102,126.25929,34.78171,126.27653,0.000685,0.017236,1.573,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1006,2016-08-02 15:38:00,8,15,여름,외해,어선,4.0,소형어선,35.01806,125.95,1.6,1.5,209.0,0.9,35.02765,125.96035,35.02245,125.95502,-0.005199,-0.005326,0.753,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1007,2022-07-25 17:15:00,7,17,여름,연안,어선,4.0,소형어선,34.83278,126.02944,3.06,5.0,217.0,1.6,34.86494,126.05735,34.85879,126.06054,-0.006154,0.00319,0.742,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1008,2022-06-10 11:35:00,6,11,여름,연안,어선,4.0,소형어선,34.405,126.09167,1.7,4.2,273.0,1.6,34.42174,126.11687,34.42629,126.11489,0.004545,-0.001974,0.536,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1009,2022-04-13 02:13:00,4,2,여름,연안,어선,4.0,소형어선,34.75306,126.17917,2.33,6.1,247.0,1.6,34.79643,126.23561,34.79784,126.23606,0.00141,0.000452,0.162,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
